season,posteam,week,game_id,gsis_id,player,position,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_completions_exp,receptions_exp,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_yards_gained_exp,rec_yards_gained_exp,rush_yards_gained_exp,pass_touchdown,rec_touchdown,rush_touchdown,pass_touchdown_exp,rec_touchdown_exp,rush_touchdown_exp,pass_two_point_conv,rec_two_point_conv,rush_two_point_conv,pass_two_point_conv_exp,rec_two_point_conv_exp,rush_two_point_conv_exp,pass_first_down,rec_first_down,rush_first_down,pass_first_down_exp,rec_first_down_exp,rush_first_down_exp,pass_interception,rec_interception,pass_interception_exp,rec_interception_exp,rec_fumble_lost,rush_fumble_lost,pass_fantasy_points_exp,rec_fantasy_points_exp,rush_fantasy_points_exp,pass_fantasy_points,rec_fantasy_points,rush_fantasy_points,total_yards_gained,total_yards_gained_exp,total_touchdown,total_touchdown_exp,total_first_down,total_first_down_exp,total_fantasy_points,total_fantasy_points_exp,pass_completions_diff,receptions_diff,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_two_point_conv_diff,rec_two_point_conv_diff,rush_two_point_conv_diff,pass_first_down_diff,rec_first_down_diff,rush_first_down_diff,pass_interception_diff,rec_interception_diff,pass_fantasy_points_diff,rec_fantasy_points_diff,rush_fantasy_points_diff,total_yards_gained_diff,total_touchdown_diff,total_first_down_diff,total_fantasy_points_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,pass_air_yards_team,rec_air_yards_team,pass_completions_team,receptions_team,pass_completions_exp_team,receptions_exp_team,pass_yards_gained_team,rec_yards_gained_team,rush_yards_gained_team,pass_yards_gained_exp_team,rec_yards_gained_exp_team,rush_yards_gained_exp_team,pass_touchdown_team,rec_touchdown_team,rush_touchdown_team,pass_touchdown_exp_team,rec_touchdown_exp_team,rush_touchdown_exp_team,pass_two_point_conv_team,rec_two_point_conv_team,rush_two_point_conv_team,pass_two_point_conv_exp_team,rec_two_point_conv_exp_team,rush_two_point_conv_exp_team,pass_first_down_team,rec_first_down_team,rush_first_down_team,pass_first_down_exp_team,rec_first_down_exp_team,rush_first_down_exp_team,pass_interception_team,rec_interception_team,pass_interception_exp_team,rec_interception_exp_team,rec_fumble_lost_team,rush_fumble_lost_team,pass_fantasy_points_exp_team,rec_fantasy_points_exp_team,rush_fantasy_points_exp_team,pass_fantasy_points_team,rec_fantasy_points_team,rush_fantasy_points_team,pass_completions_diff_team,receptions_diff_team,pass_yards_gained_diff_team,rec_yards_gained_diff_team,rush_yards_gained_diff_team,pass_touchdown_diff_team,rec_touchdown_diff_team,rush_touchdown_diff_team,pass_two_point_conv_diff_team,rec_two_point_conv_diff_team,rush_two_point_conv_diff_team,pass_first_down_diff_team,rec_first_down_diff_team,rush_first_down_diff_team,pass_interception_diff_team,rec_interception_diff_team,pass_fantasy_points_diff_team,rec_fantasy_points_diff_team,rush_fantasy_points_diff_team,total_yards_gained_team,total_yards_gained_exp_team,total_yards_gained_diff_team,total_touchdown_team,total_touchdown_exp_team,total_touchdown_diff_team,total_first_down_team,total_first_down_exp_team,total_first_down_diff_team,total_fantasy_points_team,total_fantasy_points_exp_team,total_fantasy_points_diff_team,half_ppr_exp
2026,TB,2.0,2026_02_CLE_TB,00-0040129,Emeka Egbuka,WR,0.0,5.0,1.0,0.0,75.0,0.0,3.0,0.0,2.56,0.0,16.0,-3.0,0.0,34.58,8.07,0.0,1.0,0.0,0.0,0.83,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.67,0.42,0.0,0.0,0.0,0.18,0.0,0.0,0.0,11.0,0.85,0.0,10.6,-0.3,13.0,42.65,1.0,0.84,1.0,2.09,10.299999999999999,11.85,0.0,0.43999999999999995,0.0,-18.58,-11.07,0.0,0.17000000000000004,-0.01,0.0,0.0,0.0,0.0,-0.6699999999999999,-0.42,0.0,-0.18,0.0,-0.40000000000000036,-1.15,-29.65,0.16000000000000003,-1.0899999999999999,-1.5500000000000007,34.0,34.0,25.0,421.0,421.0,21.0,21.0,20.54,20.53,182.0,182.0,137.0,274.27,274.24,130.28,1.0,1.0,0.0,2.66,2.67,0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.0,12.78,12.77,6.63,1.0,1.0,0.97,0.9600000000000001,0.0,0.0,19.68,63.94,15.43,9.28,45.2,13.700000000000001,0.46000000000000085,0.4700000000000001,-92.26999999999998,-92.24000000000001,6.720000000000008,-1.6600000000000001,-1.67,-0.41000000000000003,0.0,0.0,0.0,-5.779999999999999,-5.77,2.3699999999999997,0.030000000000000027,0.03999999999999998,-10.4,-18.74,-1.73,319.0,404.52,-85.52,1.0,3.08,-2.08,16.0,19.4,-3.4,58.900000000000006,79.37,-20.47,10.585
2026,NYJ,2.0,2026_02_GB_NYJ,00-0038120,Breece Hall,RB,0.0,5.0,16.0,0.0,-1.0,0.0,5.0,0.0,3.83,0.0,63.0,29.0,0.0,29.94,73.08,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.02,4.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,6.88,7.71,0.0,11.3,2.9,92.0,103.02,0.0,0.08,4.0,5.029999999999999,14.200000000000001,14.59,0.0,1.17,0.0,33.06,-44.08,0.0,-0.01,-0.07,0.0,0.0,0.0,0.0,0.98,-2.01,0.0,-0.04,0.0,4.420000000000001,-4.8100000000000005,-11.019999999999996,-0.08,-1.0299999999999994,-0.3899999999999988,41.0,41.0,27.0,251.0,251.0,27.0,27.0,28.18,28.18,247.0,247.0,67.0,279.22,279.22,126.83,1.0,1.0,1.0,0.68,0.69,0.34,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,11.15,11.14,8.17,0.0,0.0,0.76,0.76,0.0,0.0,12.39,60.190000000000005,14.69,13.88,57.7,12.7,-1.1799999999999997,-1.1800000000000002,-32.22000000000003,-32.22,-59.83,0.31999999999999995,0.30999999999999994,0.66,0.0,0.0,0.0,-0.15000000000000036,-0.13999999999999976,-2.17,-0.76,-0.76,1.4900000000000002,-2.4900000000000007,-1.9900000000000002,314.0,406.05,-92.05,2.0,1.03,0.97,17.0,19.310000000000002,-2.3099999999999996,70.4,74.88000000000001,-4.48,12.697000000000001
2026,GB,2.0,2026_02_GB_NYJ,00-0038124,Christian Watson,WR,0.0,11.0,0.0,0.0,86.0,0.0,4.0,0.0,7.19,0.0,41.0,0.0,0.0,82.5,0.0,0.0,1.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.7,0.0,0.0,14.1,0.0,41.0,82.5,1.0,0.54,2.0,4.64,14.1,18.7,0.0,-3.1900000000000004,0.0,-41.5,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,-2.6399999999999997,0.0,0.0,-0.26,0.0,-4.6,0.0,-41.5,0.45999999999999996,-2.6399999999999997,-4.6,29.0,29.0,18.0,216.0,216.0,16.0,16.0,20.1,20.1,145.0,145.0,63.0,208.63,208.63,75.59,2.0,2.0,0.0,1.03,1.02,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,9.35,9.35,2.09,0.0,0.0,0.64,0.65,0.0,1.0,11.17,47.13,9.07,13.8,42.5,4.300000000000001,-4.100000000000001,-4.1000000000000005,-63.629999999999995,-63.63000000000001,-12.59,0.97,0.9799999999999999,-0.25,0.0,0.0,0.0,-1.3499999999999996,-1.3499999999999996,1.91,-0.64,-0.65,2.630000000000001,-4.630000000000001,-4.77,208.0,284.22,-76.22000000000001,2.0,1.27,0.7299999999999999,12.0,11.44,0.5600000000000003,46.8,56.2,-9.4,15.085
2026,IND,2.0,2026_02_IND_KC,00-0038997,Josh Downs,WR,0.0,9.0,0.0,0.0,73.0,0.0,7.0,0.0,5.76,0.0,72.0,0.0,0.0,60.76,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,13.24,0.0,0.0,14.2,0.0,72.0,60.76,0.0,0.23,6.0,3.91,14.2,13.24,0.0,1.2400000000000002,0.0,11.240000000000002,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,-0.18,0.0,0.9599999999999991,0.0,11.240000000000002,-0.23,2.09,0.9599999999999991,31.0,31.0,32.0,162.0,162.0,22.0,22.0,21.52,21.52,210.0,210.0,119.0,195.15,195.15,135.3,1.0,1.0,2.0,1.19,1.18,1.04,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,10.59,10.58,8.35,1.0,1.0,0.54,0.56,0.0,0.0,11.47,48.17,19.78,10.4,49.0,23.9,0.4800000000000004,0.4800000000000007,14.849999999999994,14.850000000000001,-16.299999999999997,-0.18999999999999995,-0.18000000000000002,0.9600000000000001,0.0,0.0,0.0,1.4100000000000001,1.4199999999999997,0.6500000000000004,0.45999999999999996,0.44,-1.0700000000000003,0.8299999999999984,4.119999999999998,329.0,330.45000000000005,-1.4499999999999957,3.0,2.2199999999999998,0.78,21.0,18.93,2.0700000000000003,72.9,67.95,4.949999999999997,10.336
2026,KC,2.0,2026_02_IND_KC,00-0030506,Travis Kelce,TE,0.0,11.0,0.0,0.0,56.0,0.0,9.0,0.0,8.21,0.0,101.0,0.0,0.0,79.68,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,17.67,0.0,0.0,25.1,0.0,101.0,79.68,1.0,0.25,7.0,4.39,25.1,17.67,0.0,0.7899999999999991,0.0,21.319999999999993,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,2.6100000000000003,0.0,0.0,-0.14,0.0,7.43,0.0,21.319999999999993,0.75,2.6100000000000003,7.43,47.0,47.0,29.0,262.0,262.0,32.0,32.0,33.61,33.6,382.0,382.0,152.0,325.36,325.37,125.81,3.0,3.0,0.0,2.84,2.85,1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,10.0,17.9,17.9,10.04,0.0,0.0,0.8,0.79,0.0,0.0,22.77,83.16,23.919999999999998,27.28,88.2,15.2,-1.6099999999999994,-1.6000000000000019,56.639999999999986,56.629999999999995,26.19,0.16000000000000014,0.14999999999999988,-1.8900000000000001,0.0,0.0,0.0,1.1000000000000014,1.100000000000001,-0.040000000000000036,-0.8,-0.79,4.510000000000002,5.039999999999997,-8.72,534.0,451.18,82.82,3.0,4.74,-1.7400000000000002,29.0,27.939999999999998,1.060000000000001,103.4,107.08,-3.6800000000000033,13.573
2026,SF,2.0,2026_02_MIA_SF,00-0033280,Christian McCaffrey,RB,0.0,4.0,10.0,0.0,11.0,0.0,4.0,0.0,3.07,0.0,43.0,23.0,0.0,25.78,33.47,0.0,0.0,2.0,0.0,0.12,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.98,3.53,0.0,0.0,0.0,0.03,0.0,0.0,0.0,6.37,16.02,0.0,8.3,14.3,66.0,59.25,2.0,2.23,6.0,5.51,22.6,22.39,0.0,0.9300000000000002,0.0,17.22,-10.469999999999999,0.0,-0.12,-0.10999999999999988,0.0,0.0,0.0,0.0,2.02,-1.5299999999999998,0.0,-0.03,0.0,1.9300000000000006,-1.7199999999999989,6.75,-0.22999999999999998,0.4900000000000002,0.21000000000000085,22.0,22.0,27.0,180.0,180.0,20.0,20.0,15.22,15.2,287.0,287.0,95.0,183.95,183.94,99.77,2.0,2.0,3.0,1.51,1.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,10.12,10.13,7.4799999999999995,0.0,0.0,0.4,0.41000000000000003,0.0,0.0,12.61,42.69,28.0,19.48,60.7,27.5,4.779999999999999,4.800000000000001,103.05000000000001,103.05999999999999,-4.769999999999997,0.49,0.49,8.153200337090993e-17,0.0,0.0,0.0,5.880000000000001,5.87,-1.4799999999999998,-0.4,-0.41000000000000003,6.870000000000001,18.009999999999998,-0.49999999999999883,382.0,283.71,98.28999999999999,5.0,4.51,0.49000000000000005,22.0,17.61,4.390000000000001,88.2,70.69,17.509999999999998,20.84
2026,SF,2.0,2026_02_MIA_SF,00-0033288,George Kittle,TE,0.0,4.0,0.0,0.0,50.0,0.0,4.0,0.0,2.42,0.0,80.0,0.0,0.0,37.6,0.0,0.0,1.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,10.57,0.0,0.0,18.0,0.0,80.0,37.6,1.0,0.73,3.0,2.28,18.0,10.57,0.0,1.58,0.0,42.4,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.7200000000000002,0.0,0.0,-0.13,0.0,7.43,0.0,42.4,0.27,0.7200000000000002,7.43,22.0,22.0,27.0,180.0,180.0,20.0,20.0,15.22,15.2,287.0,287.0,95.0,183.95,183.94,99.77,2.0,2.0,3.0,1.51,1.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,10.12,10.13,7.4799999999999995,0.0,0.0,0.4,0.41000000000000003,0.0,0.0,12.61,42.69,28.0,19.48,60.7,27.5,4.779999999999999,4.800000000000001,103.05000000000001,103.05999999999999,-4.769999999999997,0.49,0.49,8.153200337090993e-17,0.0,0.0,0.0,5.880000000000001,5.87,-1.4799999999999998,-0.4,-0.41000000000000003,6.870000000000001,18.009999999999998,-0.49999999999999883,382.0,283.71,98.28999999999999,5.0,4.51,0.49000000000000005,22.0,17.61,4.390000000000001,88.2,70.69,17.509999999999998,9.350000000000001
2026,NYG,2.0,2026_02_NYG_LA,00-0039337,Malik Nabers,WR,0.0,4.0,0.0,0.0,77.0,0.0,1.0,0.0,2.11,0.0,1.0,0.0,0.0,34.48,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,1.0,0.0,0.21,0.0,0.0,0.0,7.66,0.0,0.0,1.1,0.0,1.0,34.48,0.0,0.35,0.0,1.28,1.1,7.66,0.0,-1.1099999999999999,0.0,-33.48,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,-1.28,0.0,0.0,0.79,0.0,-6.5600000000000005,0.0,-33.48,-0.35,-1.28,-6.5600000000000005,32.0,32.0,21.0,341.0,341.0,14.0,14.0,20.849999999999998,20.86,131.0,131.0,52.0,254.28,254.26999999999998,79.38,0.0,0.0,0.0,1.03,1.03,0.61,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,11.98,11.99,4.87,1.0,1.0,0.94,0.94,0.0,0.0,12.43,52.47,11.66,3.24,27.1,5.2,-6.849999999999999,-6.86,-123.28,-123.27,-27.380000000000003,-1.03,-1.03,-0.61,0.0,0.0,0.0,-3.980000000000001,-3.9899999999999998,-2.87,0.06,0.06000000000000004,-9.19,-25.37,-6.459999999999999,183.0,333.65,-150.65,0.0,1.6400000000000001,-1.6400000000000001,10.0,16.86,-6.859999999999999,32.300000000000004,64.13,-31.83,6.603
2026,SEA,2.0,2026_02_SEA_ARI,00-0041512,Jadarian Price,RB,0.0,2.0,13.0,0.0,16.0,0.0,1.0,0.0,1.13,0.0,8.0,52.0,0.0,11.96,53.51,0.0,0.0,0.0,0.0,0.27,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.57,2.26,0.0,0.0,0.0,0.04,0.0,1.0,0.0,3.96,9.09,0.0,1.8,3.2,60.0,65.47,0.0,0.89,3.0,2.8299999999999996,5.0,13.05,0.0,-0.1299999999999999,0.0,-3.960000000000001,-1.509999999999998,0.0,-0.27,-0.62,0.0,0.0,0.0,0.0,0.43000000000000005,-0.2599999999999998,0.0,-0.04,0.0,-2.16,-5.89,-5.469999999999999,-0.89,0.17000000000000037,-8.05,26.0,26.0,40.0,227.0,227.0,19.0,19.0,16.81,16.81,235.0,235.0,162.0,197.25,197.23999999999998,140.79,3.0,3.0,1.0,1.63,1.62,4.32,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,10.24,10.24,9.79,0.0,0.0,0.7,0.71,0.0,1.0,13.01,46.31,39.980000000000004,21.4,60.5,20.2,2.1900000000000013,2.1900000000000004,37.75,37.760000000000005,21.210000000000004,1.37,1.38,-3.32,0.0,0.0,0.0,1.7599999999999998,1.7600000000000002,-0.7899999999999996,-0.7,-0.71,8.389999999999999,14.189999999999998,-19.78,397.0,338.03,58.97000000000001,4.0,5.94,-1.94,21.0,20.03,0.9700000000000006,80.7,86.29,-5.590000000000003,12.451999999999998
2026,WAS,2.0,2026_02_WAS_DAL,00-0039910,Jayden Daniels,QB,17.0,0.0,7.0,155.0,0.0,11.0,0.0,11.08,0.0,96.0,0.0,69.0,116.11,0.0,37.62,1.0,0.0,0.0,2.81,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,6.3,0.0,2.85,0.0,0.0,0.36,0.0,0.0,0.0,15.19,0.0,4.54,7.84,0.0,6.9,165.0,153.73,1.0,2.94,9.0,9.15,14.74,19.73,-0.08000000000000007,0.0,-20.11,0.0,31.380000000000003,-1.81,0.0,-0.13,0.0,0.0,0.0,-2.3,0.0,2.15,-0.36,0.0,-7.35,0.0,2.3600000000000003,11.27000000000001,-1.94,-0.15000000000000036,-4.99,35.0,35.0,32.0,359.0,359.0,23.0,23.0,22.02,22.02,207.0,207.0,182.0,248.16,248.15,147.27,2.0,2.0,0.0,3.97,3.97,0.63,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,13.33,13.34,9.290000000000001,0.0,0.0,0.79,0.78,1.0,0.0,24.259999999999998,70.69,18.51,16.28,53.7,18.2,0.9800000000000006,0.9800000000000009,-41.16,-41.15,34.730000000000004,-1.97,-1.97,-0.63,0.0,0.0,0.0,-2.3299999999999996,-2.34,1.71,-0.79,-0.78,-7.98,-16.990000000000002,-0.31000000000000055,389.0,395.42,-6.419999999999995,2.0,4.6000000000000005,-2.6,22.0,22.630000000000003,-0.6299999999999999,71.9,89.2,-17.300000000000004,20.0664
2026,GB,3.0,2026_03_ATL_GB,00-0038124,Christian Watson,WR,0.0,10.0,0.0,0.0,91.0,0.0,7.0,0.0,6.2,0.0,96.0,0.0,0.0,72.99,0.0,0.0,1.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,20.37,0.0,0.0,22.6,0.0,96.0,72.99,1.0,1.15,5.0,5.72,22.6,20.37,0.0,0.7999999999999998,0.0,23.010000000000005,0.0,0.0,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,-0.7199999999999998,0.0,0.0,-0.27,0.0,2.2300000000000004,0.0,23.010000000000005,-0.1499999999999999,-0.7199999999999998,2.2300000000000004,53.0,53.0,9.0,392.0,392.0,28.0,28.0,33.75,33.76,312.0,312.0,17.0,344.24,344.25,32.84,2.0,2.0,0.0,2.4,2.41,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,19.11,19.12,1.53,1.0,1.0,1.39,1.3800000000000001,0.0,0.0,20.61,82.6,5.029999999999999,18.48,71.2,1.7000000000000002,-5.75,-5.760000000000001,-32.24000000000001,-32.24999999999999,-15.84,-0.3999999999999999,-0.4099999999999999,-0.29000000000000004,0.0,0.0,0.0,-4.109999999999999,-4.119999999999999,-0.53,-0.3899999999999999,-0.38,-2.129999999999999,-11.4,-3.3299999999999996,329.0,377.09000000000003,-48.08999999999999,2.0,2.7,-0.7,16.0,20.650000000000002,-4.6499999999999995,72.9,87.63,-14.73,17.299
2026,SF,2.0,2026_02_MIA_SF,00-0041052,Kaelon Black,RB,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,30.65,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,2.5,25.0,30.65,0.0,0.2,0.0,1.38,2.5,4.29,0.0,0.0,0.0,0.0,-5.649999999999999,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-1.38,0.0,0.0,0.0,0.0,-1.79,-5.649999999999999,-0.2,-1.38,-1.79,22.0,22.0,27.0,180.0,180.0,20.0,20.0,15.22,15.2,287.0,287.0,95.0,183.95,183.94,99.77,2.0,2.0,3.0,1.51,1.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,10.12,10.13,7.4799999999999995,0.0,0.0,0.4,0.41000000000000003,0.0,0.0,12.61,42.69,28.0,19.48,60.7,27.5,4.779999999999999,4.800000000000001,103.05000000000001,103.05999999999999,-4.769999999999997,0.49,0.49,8.153200337090993e-17,0.0,0.0,0.0,5.880000000000001,5.87,-1.4799999999999998,-0.4,-0.41000000000000003,6.870000000000001,18.009999999999998,-0.49999999999999883,382.0,283.71,98.28999999999999,5.0,4.51,0.49000000000000005,22.0,17.61,4.390000000000001,88.2,70.69,17.509999999999998,4.265000000000001
